site_code,plot,year,Taxon,block,Family,functional_group,trt,leaf_pct_N,leaf_pct_C,leaf_pct_P,leaf_pct_K,SLA_v2,site_name,continent,country,region,habitat,latitude,longitude,MAT,TEMP_VAR,MAP,MAP_VAR,N,P,K,Exclose,first_nutrient_year,first_fenced_year,year_trt,soil_pctN,soil_ppmP,Soil_ppmK,max_cover
kiny.au,8,2011,ATRIPLEX SEMIBACCATA,1,Amaranthaceae,forbs,Control,5.099185962,41.17174614,NA,NA,1250,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.105,10,387,0.5
kiny.au,8,2011,AVENA BARBATA,1,Poaceae,grass,Control,3.520821303,47.26279849,0.153770171,1.813244995,2091.430392,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.105,10,387,NA
kiny.au,8,2011,RYTIDOSPERMA SP.,1,Poaceae,grass,Control,3.516887792,66.88971959,0.10521797,1.618738,905.9711736,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.105,10,387,90
kiny.au,9,2011,AVENA BARBATA,1,Poaceae,grass,NK,3.364181664,47.49413812,0.116194071,2.10018468,1859.571323,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.131,12,478,NA
kiny.au,9,2011,RYTIDOSPERMA SP.,1,Poaceae,grass,NK,3.625354709,48.74956858,NA,NA,1328.711727,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.131,12,478,90
kiny.au,9,2011,STIPA SP.,1,Poaceae,grass,NK,2.589988544,46.34105873,0.09960998,1.51349706,1013.737565,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.131,12,478,0.5
kiny.au,10,2011,AVENA BARBATA,1,Poaceae,grass,N,3.949203879,46.01204862,0.113925712,2.36248614,1950.334288,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.124,9,406,NA
kiny.au,10,2011,RYTIDOSPERMA SP.,1,Poaceae,grass,N,5.500999141,59.54785336,0.142260172,3.13609542,1654.101996,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.124,9,406,80
kiny.au,10,2011,STIPA SP.,1,Poaceae,grass,N,2.579415415,46.31867333,0.052000797,1.003578333,932.038835,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.124,9,406,0.5
kiny.au,11,2011,AVENA BARBATA,2,Poaceae,grass,K,2.393015939,44.96620414,0.301812,1.190475,2211.173386,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.109,9,351,1
kiny.au,11,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,K,2.298162073,43.15116322,0.292931,1.570481,534.8679756,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.109,9,351,10
kiny.au,11,2011,SONCHUS OLERACEUS,2,Asteraceae,forbs,K,2.603367816,44.67328985,0.326336265,3.29954778,3872.036262,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.109,9,351,NA
kiny.au,12,2011,AVENA BARBATA,2,Poaceae,grass,NPK,2.923408294,45.79894044,0.150999303,2.153697975,2608.15822,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.093,9,343,NA
kiny.au,12,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,NPK,2.923433501,46.13143738,0.087487,1.2889,1126.099707,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.093,9,343,70
kiny.au,12,2011,SONCHUS OLERACEUS,2,Asteraceae,forbs,NPK,3.91916996,44.49604264,0.328091256,4.3027632,5048.833424,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.093,9,343,0.5
kiny.au,13,2011,ATRIPLEX SEMIBACCATA,2,Amaranthaceae,forbs,P,5.504330507,42.38605815,0.319060615,1.07194194,196.0784314,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,0,0,2008,2008,4,0.102,10,417,90
kiny.au,13,2011,AVENA BARBATA,2,Poaceae,grass,P,3.159232151,46.32452233,0.265651,1.703834,2160.413972,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,0,0,2008,2008,4,0.102,10,417,NA
kiny.au,13,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,P,2.757708213,44.09922904,0.48641197,1.69384259,1142.857143,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,0,0,2008,2008,4,0.102,10,417,15
kiny.au,14,2011,SONCHUS OLERACEUS,2,Asteraceae,forbs,NK,3.873078999,44.24735061,0.133493199,3.87824955,5485.56014,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.067,9,395,0.5
kiny.au,14,2011,STIPA SP.,2,Poaceae,grass,NK,4.060314583,47.52211746,0.054531495,1.18020887,969.9525567,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.067,9,395,0.5
kiny.au,14,2011,SWAINSONA PROCUMBENS,2,Fabaceae,legume,NK,5.277996539,43.37582727,NA,NA,4426.229508,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.067,9,395,NA
kiny.au,15,2011,AVENA BARBATA,2,Poaceae,grass,N,2.147620324,46.02833684,0.359501694,1.57208634,2092.668024,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.092,9,342,10
kiny.au,15,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,N,2.201751055,44.78757948,0.316046522,1.9874675,852.5506639,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.092,9,342,10
kiny.au,15,2011,SONCHUS OLERACEUS,2,Asteraceae,forbs,N,3.556819981,42.65704044,0.352688,3.00156,2918.088737,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.092,9,342,NA
kiny.au,16,2011,AVENA BARBATA,2,Poaceae,grass,NPK+Fence,3.021995905,45.17606681,0.344173356,1.451279,2295.229523,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.103,10,424,1
kiny.au,16,2011,LOLIUM PERENNE,2,Poaceae,grass,NPK+Fence,1.533843289,44.56605113,0.202953564,2.16523911,1203.953279,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.103,10,424,NA
kiny.au,16,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,NPK+Fence,3.732330745,45.84746113,0.416244913,2.271031145,1060.606061,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.103,10,424,40
kiny.au,17,2011,MAIREANA HUMILLIMA,2,Amaranthaceae,forbs,Control,3.605074676,38.58541914,NA,NA,1170.212766,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.114,10,498,5
kiny.au,17,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,Control,1.984923684,44.70672006,0.078013715,1.23570148,648.4375,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.114,10,498,65
kiny.au,17,2011,STIPA SP.,2,Poaceae,grass,Control,1.432432146,45.45409834,0.061521989,0.73135486,397.515528,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.114,10,498,5
kiny.au,18,2011,MAIREANA HUMILLIMA,2,Amaranthaceae,forbs,Fence,3.426627675,41.7922853,NA,NA,1250,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.101,10,477,1
kiny.au,18,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,Fence,3.519483841,45.96371825,0.060051966,1.56438474,1018.753168,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.101,10,477,85
kiny.au,18,2011,STIPA SP.,2,Poaceae,grass,Fence,4.38069645,45.95151118,0.040231,0.946611,847.8382931,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.101,10,477,5
kiny.au,19,2011,MAIREANA ENCHYLAENOIDES,2,Amaranthaceae,forbs,NP,4.123328965,42.35958671,NA,NA,1176.470588,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,0,0,2008,2008,4,0.108,10,467,0.5
kiny.au,19,2011,MAIREANA HUMILLIMA,2,Amaranthaceae,forbs,NP,2.738199594,40.6900931,NA,NA,449.4382022,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,0,0,2008,2008,4,0.108,10,467,0.5
kiny.au,19,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,NP,2.269675491,43.04471142,0.080795,1.124551,750.7692308,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,0,0,2008,2008,4,0.108,10,467,90
kiny.au,20,2011,AVENA BARBATA,2,Poaceae,grass,PK,3.517977959,46.55164045,0.265463,1.422862,3073.316283,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,1,0,2008,2008,4,0.114,9,493,45
kiny.au,21,2011,AVENA BARBATA,3,Poaceae,grass,Fence,2.343788046,42.45052107,0.541037995,2.39678346,1720.779221,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.125,10,458,0.5
kiny.au,21,2011,RYTIDOSPERMA SP.,3,Poaceae,grass,Fence,1.801712213,44.53612955,0.39503432,1.64605056,465.1162791,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.125,10,458,90
kiny.au,21,2011,STIPA SP.,3,Poaceae,grass,Fence,1.754964754,45.74787308,0.141429942,1.0624973,894.0972222,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.125,10,458,0.5
kiny.au,22,2011,AVENA BARBATA,3,Poaceae,grass,P,4.520490442,47.56058813,0.27476368,2.22975884,3020.509633,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,0,0,2008,2008,4,0.147,13,584,70
kiny.au,23,2011,MAIREANA ENCHYLAENOIDES,3,Amaranthaceae,forbs,NPK,2.826399073,39.77049402,NA,NA,1406.25,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.107,10,478,NA
kiny.au,23,2011,RYTIDOSPERMA SP.,3,Poaceae,grass,NPK,2.735449492,45.16618477,0.112508506,1.59752142,602.9757244,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.107,10,478,80
kiny.au,23,2011,STIPA SP.,3,Poaceae,grass,NPK,2.202253841,46.95554751,0.084230531,1.026604185,797.5034674,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.107,10,478,0.5
kiny.au,24,2011,AVENA BARBATA,3,Poaceae,grass,N,5.03854516,47.02669476,0.11991885,1.897774585,3271.676301,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.238,11,699,NA
kiny.au,24,2011,MAIREANA ENCHYLAENOIDES,3,Amaranthaceae,forbs,N,2.882040211,40.75990987,NA,NA,3636.363636,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.238,11,699,NA
kiny.au,24,2011,STIPA SP.,3,Poaceae,grass,N,2.98252431,44.25872879,0.094802778,1.468292325,1520.295203,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.238,11,699,20
kiny.au,25,2011,AVENA BARBATA,3,Poaceae,grass,NP,2.488145245,44.6392875,0.263751852,1.831284,2913.15713,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,0,0,2008,2008,4,0.108,9,385,30
kiny.au,25,2011,RYTIDOSPERMA SP.,3,Poaceae,grass,NP,2.95537623,45.50847302,0.26701819,2.47199456,836.2068966,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,0,0,2008,2008,4,0.108,9,385,NA
kiny.au,26,2011,AVENA BARBATA,3,Poaceae,grass,K,4.052574635,46.39185821,0.117394956,1.75779288,2298.322225,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.116,12,413,NA
kiny.au,26,2011,PANICUM PROLUTUM,3,Poaceae,grass,K,2.258326703,47.30061946,0.107396921,0.86040519,1707.762557,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.116,12,413,NA
kiny.au,26,2011,STIPA SP.,3,Poaceae,grass,K,2.459649409,46.88816519,NA,NA,852.7918782,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.116,12,413,0.5
kiny.au,27,2011,AVENA BARBATA,3,Poaceae,grass,NK,2.981542637,45.41310224,0.26566605,1.93368554,3284.252558,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.16,13,457,70
kiny.au,28,2011,AVENA BARBATA,3,Poaceae,grass,Control,3.180220603,46.66892258,0.211923929,1.51114222,2814.59854,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.141,13,1146,25
kiny.au,28,2011,MAIREANA ENCHYLAENOIDES,3,Amaranthaceae,forbs,Control,3.22108651,39.75421526,NA,NA,2400,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.141,13,1146,NA
kiny.au,28,2011,RYTIDOSPERMA SP.,3,Poaceae,grass,Control,2.225770128,48.32667205,0.231293022,2.75512227,1160.714286,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.141,13,1146,0.5
kiny.au,29,2011,AVENA BARBATA,3,Poaceae,grass,PK,2.042747925,42.79786663,0.101131674,1.24306791,1609.467456,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,1,0,2008,2008,4,0.12,9,363,NA
kiny.au,29,2011,RYTIDOSPERMA SP.,3,Poaceae,grass,PK,2.788944695,43.82322721,0.075287914,1.248736385,869.5652174,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,1,0,2008,2008,4,0.12,9,363,90
kiny.au,29,2011,SONCHUS OLERACEUS,3,Asteraceae,forbs,PK,2.50110465,41.50681183,0.149279926,3.76593011,5000,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,1,0,2008,2008,4,0.12,9,363,0.5
kiny.au,30,2011,AVENA BARBATA,3,Poaceae,grass,NPK+Fence,3.081706999,46.06435357,0.182367376,1.7181872,2637.310606,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.104,11,425,NA
kiny.au,30,2011,RYTIDOSPERMA SP.,3,Poaceae,grass,NPK+Fence,2.122628932,45.63832543,0.099263406,1.63235142,976,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.104,11,425,95
kiny.au,30,2011,STIPA SP.,3,Poaceae,grass,NPK+Fence,1.865853203,44.16851019,0.083214396,1.14618555,1383.895131,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.104,11,425,0.5
konz.us,1,2011,ANDROPOGON GERARDII,1,Poaceae,grass,NP,NA,NA,NA,NA,14746.99659,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,1,0,0,2008,2008,4,NA,NA,NA,40
konz.us,1,2011,SCHIZACHYRIUM SCOPARIUM,1,Poaceae,grass,NP,NA,NA,NA,NA,19579.95238,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,1,0,0,2008,2008,4,NA,NA,NA,30
konz.us,1,2011,SPOROBOLUS COMPOSITUS,1,Poaceae,grass,NP,2.241544902,53.36740987,0.25110585,1.72251675,9558.753729,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,1,0,0,2008,2008,4,NA,NA,NA,25
konz.us,2,2011,ANDROPOGON GERARDII,1,Poaceae,grass,NPK,NA,NA,NA,NA,16929.01119,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,1,1,0,2008,2008,4,NA,NA,NA,40
konz.us,2,2011,SCHIZACHYRIUM SCOPARIUM,1,Poaceae,grass,NPK,NA,NA,NA,NA,13965.83051,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,1,1,0,2008,2008,4,NA,NA,NA,60
konz.us,2,2011,SYMPHYOTRICHUM ERICOIDES,1,Asteraceae,forbs,NPK,NA,NA,NA,NA,18616.42857,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,1,1,0,2008,2008,4,NA,NA,NA,40
konz.us,3,2011,ANDROPOGON GERARDII,1,Poaceae,grass,NPK+Fence,NA,NA,NA,NA,15104.85465,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,1,1,1,2008,2008,4,NA,NA,NA,30
konz.us,3,2011,SCHIZACHYRIUM SCOPARIUM,1,Poaceae,grass,NPK+Fence,NA,NA,NA,NA,10396.90083,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,1,1,1,2008,2008,4,NA,NA,NA,25
konz.us,3,2011,SYMPHYOTRICHUM ERICOIDES,1,Asteraceae,forbs,NPK+Fence,NA,NA,NA,NA,18678.18182,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,1,1,1,2008,2008,4,NA,NA,NA,65
konz.us,4,2011,ANDROPOGON GERARDII,1,Poaceae,grass,Control,NA,NA,NA,NA,10951.01201,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,0,0,0,2008,2008,4,NA,NA,NA,20
konz.us,4,2011,BOUTELOUA CURTIPENDULA,1,Poaceae,grass,Control,1.424254975,46.29881761,0.1105181,1.4605335,14464.41624,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,0,0,0,2008,2008,4,NA,NA,NA,30
konz.us,4,2011,SCHIZACHYRIUM SCOPARIUM,1,Poaceae,grass,Control,NA,NA,NA,NA,12405.24917,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,0,0,0,2008,2008,4,NA,NA,NA,80
konz.us,5,2011,ANDROPOGON GERARDII,1,Poaceae,grass,N,NA,NA,NA,NA,13987.3608,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,0,0,0,2008,2008,4,NA,NA,NA,70
konz.us,5,2011,SCHIZACHYRIUM SCOPARIUM,1,Poaceae,grass,N,NA,NA,NA,NA,16391.41026,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,0,0,0,2008,2008,4,NA,NA,NA,30
konz.us,5,2011,SYMPHYOTRICHUM ERICOIDES,1,Asteraceae,forbs,N,NA,NA,NA,NA,8915.454545,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,0,0,0,2008,2008,4,NA,NA,NA,1
konz.us,6,2011,ANDROPOGON GERARDII,1,Poaceae,grass,PK,NA,NA,NA,NA,12808.72434,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,1,1,0,2008,2008,4,NA,NA,NA,30
konz.us,6,2011,CAREX MEADII,1,Cyperaceae,sedges,PK,1.349683309,47.18523881,0.085428443,1.773448225,12386.15165,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,1,1,0,2008,2008,4,NA,NA,NA,20
konz.us,6,2011,SCHIZACHYRIUM SCOPARIUM,1,Poaceae,grass,PK,NA,NA,NA,NA,15180.75269,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,1,1,0,2008,2008,4,NA,NA,NA,70
konz.us,7,2011,ANDROPOGON GERARDII,1,Poaceae,grass,P,NA,NA,NA,NA,12656.74877,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,1,0,0,2008,2008,4,NA,NA,NA,30
konz.us,7,2011,SCHIZACHYRIUM SCOPARIUM,1,Poaceae,grass,P,NA,NA,NA,NA,12582.01149,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,1,0,0,2008,2008,4,NA,NA,NA,40
konz.us,7,2011,SYMPHYOTRICHUM ERICOIDES,1,Asteraceae,forbs,P,NA,NA,NA,NA,NA,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,1,0,0,2008,2008,4,NA,NA,NA,30
konz.us,8,2011,ANDROPOGON GERARDII,1,Poaceae,grass,NK,NA,NA,NA,NA,18864.37736,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,0,1,0,2008,2008,4,NA,NA,NA,30
konz.us,8,2011,SCHIZACHYRIUM SCOPARIUM,1,Poaceae,grass,NK,NA,NA,NA,NA,38769.30108,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,0,1,0,2008,2008,4,NA,NA,NA,35
konz.us,8,2011,SYMPHYOTRICHUM ERICOIDES,1,Asteraceae,forbs,NK,NA,NA,NA,NA,12226.42857,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,1,0,1,0,2008,2008,4,NA,NA,NA,15
konz.us,9,2011,ANDROPOGON GERARDII,1,Poaceae,grass,K,NA,NA,NA,NA,13921.24786,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,0,1,0,2008,2008,4,NA,NA,NA,35
konz.us,9,2011,BOUTELOUA CURTIPENDULA,1,Poaceae,grass,K,1.766134595,46.57578472,0.11826662,1.1258386,16070.55886,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,0,1,0,2008,2008,4,NA,NA,NA,12
konz.us,9,2011,SCHIZACHYRIUM SCOPARIUM,1,Poaceae,grass,K,NA,NA,NA,NA,16531.96507,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,0,1,0,2008,2008,4,NA,NA,NA,50
konz.us,10,2011,ANDROPOGON GERARDII,1,Poaceae,grass,Fence,NA,NA,NA,NA,12031.57764,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,0,0,1,2008,2008,4,NA,NA,NA,60
konz.us,10,2011,SCHIZACHYRIUM SCOPARIUM,1,Poaceae,grass,Fence,NA,NA,NA,NA,12551.5,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,0,0,1,2008,2008,4,NA,NA,NA,50
konz.us,10,2011,SYMPHYOTRICHUM OBLONGIFOLIUM,1,Asteraceae,forbs,Fence,1.862938623,47.33783228,0.20472183,4.2023718,10755.08772,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,0,0,1,2008,2008,4,NA,NA,NA,28
konz.us,11,2011,ANDROPOGON GERARDII,2,Poaceae,grass,Fence,NA,NA,NA,NA,11540.7387,Konza LTER,North America,US,Central plains (North America),TALLGRASS PRAIRIE,39.070856,-96.582821,11.9,99.32,877,50,0,0,0,1,2008,2008,4,NA,NA,NA,20
