,site_code,year,precip,PET,SPEI_12,SPEI_6,SPEI_24,SPEI_12.class,SPEI_6.class,SPEI_24.class,precip.mean,PET.mean
1,amcamp.us,1903,2585.5,665.3000059117,1.12670552595198,0.773216476303382,1.33860102613206,1,1,2,2215.71707319512,699.363425450012
2,amcamp.us,1904,2837.4,620.5000149024,1.82622114358857,1.62280613134484,1.96348743673133,2,2,2,2215.71707319512,699.363425450012
3,amcamp.us,1905,2302.1,692.7000070843,0.2399311257832,0.236448394312039,1.45640032830469,0,0,2,2215.71707319512,699.363425450012
4,amcamp.us,1906,2110.2,664.900014825,-0.260990340928574,-0.721562471726236,-0.0409111013319,0,-1,0,2215.71707319512,699.363425450012
5,amcamp.us,1907,2683.9,687.4000059838,1.32070924730347,-0.03011945245956,0.742553065563986,2,0,1,2215.71707319512,699.363425450012
6,amcamp.us,1908,2545.9,684.300010142,0.970767942906593,1.63829487828959,1.5110912377943,1,2,2,2215.71707319512,699.363425450012
7,amcamp.us,1909,2166.8,661.9000115661,-0.079306748119727,-0.014061040854541,0.592770554063425,0,0,0,2215.71707319512,699.363425450012
8,amcamp.us,1910,2693.8,662.9000078143,1.40485369188499,1.0747574675928,0.925579921892046,2,1,1,2215.71707319512,699.363425450012
9,amcamp.us,1911,2534.7,635.4000066241,1.07177742601967,-0.351447236374338,1.63263065451396,1,0,2,2215.71707319512,699.363425450012
10,amcamp.us,1912,2164.5,681.6000075954,-0.14653877979812,-0.198436949001245,0.624200039146102,0,0,0,2215.71707319512,699.363425450012
11,amcamp.us,1913,2384.8,646.8000132765,0.623130834204354,-0.241835115720167,0.297772061066069,0,0,0,2215.71707319512,699.363425450012
12,amcamp.us,1914,2373.3,693.3000086544,0.452427493286189,0.52099282312817,0.695484304201318,0,0,1,2215.71707319512,699.363425450012
13,amcamp.us,1915,1920,693.0000069768,-0.897445815585064,-1.43635567467587,-0.335809349080614,-1,-2,0,2215.71707319512,699.363425450012
14,amcamp.us,1916,2819.5,638.5000173477,1.74906781255212,1.82189047777385,0.675628827742264,2,2,1,2215.71707319512,699.363425450012
15,amcamp.us,1917,2027.8,589.5000086116,-0.282208743142384,0.553523235167341,1.08381789719348,0,0,1,2215.71707319512,699.363425450012
16,amcamp.us,1918,2024.1,683.7000121507,-0.574380873974234,-0.424049871029495,-0.582197404549087,0,0,0,2215.71707319512,699.363425450012
17,amcamp.us,1919,2534.9,668.4000120761,0.984035572525294,1.02495633445378,0.269199510017249,1,1,0,2215.71707319512,699.363425450012
18,amcamp.us,1920,1842.1,635.6000186842,-0.953678243378619,-0.56219306738588,-0.003811065141985,-1,0,0,2215.71707319512,699.363425450012
19,amcamp.us,1921,2620.3,668.8000029335,1.2075283950878,0.744847804334246,0.169342431370979,1,1,0,2215.71707319512,699.363425450012
20,amcamp.us,1922,2140.2,620.100014989,-0.032794841784499,-1.74665591094807,0.801093375123023,0,-2,1,2215.71707319512,699.363425450012
21,amcamp.us,1923,2133.2,668.4000156551,-0.201723090576171,-0.059134931144666,-0.181444446171639,0,0,0,2215.71707319512,699.363425450012
22,amcamp.us,1924,1826.8,730.2000138195,-1.24275853284666,-1.3701362810181,-0.970975836964565,-1,-2,-1,2215.71707319512,699.363425450012
23,amcamp.us,1925,2178.2,689.9000107358,-0.130049674602385,-0.707811349389702,-0.930829439879996,0,-1,-1,2215.71707319512,699.363425450012
24,amcamp.us,1926,1521.8,744.20000482,-1.9676253520721,-1.58545322931455,-1.43598745722754,-2,-2,-2,2215.71707319512,699.363425450012
25,amcamp.us,1927,1862.6,692.600006941,-1.05202466789432,-1.10617006834023,-1.86201336945397,-1,-1,-2,2215.71707319512,699.363425450012
26,amcamp.us,1928,2125.5,681.9000040283,-0.266146350480669,-1.23460006952283,-0.881160532456267,0,-1,-1,2215.71707319512,699.363425450012
27,amcamp.us,1929,1560.6,651.0000194053,-1.6869056522655,-1.36545280430728,-1.30612029858792,-2,-2,-2,2215.71707319512,699.363425450012
28,amcamp.us,1930,1540.4,680.2000166249,-1.79488825063465,-0.680712829391853,-2.07206011562801,-2,-1,-2,2215.71707319512,699.363425450012
29,amcamp.us,1931,1958.9,711.3000056793,-0.840235022138144,0.703412886136737,-1.65636699642387,-1,1,-2,2215.71707319512,699.363425450012
30,amcamp.us,1932,2086.2,687.9000074292,-0.402733606913887,0.282391293945287,-0.824427003844908,0,0,-1,2215.71707319512,699.363425450012
31,amcamp.us,1933,2392.4,634.7000084836,0.680111999179922,-0.011989250124701,0.165258886179991,1,0,0,2215.71707319512,699.363425450012
32,amcamp.us,1934,2747.1,726.0000166309,1.3810898291449,-0.392915753581045,1.37344923708152,2,0,2,2215.71707319512,699.363425450012
33,amcamp.us,1935,2292,686.4000070118,0.228386294669871,-0.013543070064261,1.09762872995237,0,0,1,2215.71707319512,699.363425450012
34,amcamp.us,1936,1979,670.0000087772,-0.665738088753048,1.04663326748996,-0.320888288585378,0,1,0,2215.71707319512,699.363425450012
35,amcamp.us,1937,1992.8,672.0000102781,-0.631563614288445,0.647628852131011,-0.852815860078742,0,0,-1,2215.71707319512,699.363425450012
36,amcamp.us,1938,2129.3,689.7000151879,-0.278270699061008,-1.42043519101775,-0.61640163881955,0,-2,0,2215.71707319512,699.363425450012
37,amcamp.us,1939,2018.9,687.3000110378,-0.600117770280827,-0.214978363359979,-0.596246020043682,0,0,0,2215.71707319512,699.363425450012
38,amcamp.us,1940,2125.9,748.5000091249,-0.465123481062604,-0.49970774277186,-0.711090777199695,0,0,-1,2215.71707319512,699.363425450012
39,amcamp.us,1941,1761.1,701.6000073546,-1.33557160036304,-1.65853318115898,-1.17578555590206,-2,-2,-1,2215.71707319512,699.363425450012
40,amcamp.us,1942,1934.4,686.8000162321,-0.840235051623287,-1.54306963456493,-1.37545425833428,-1,-2,-2,2215.71707319512,699.363425450012
41,amcamp.us,1943,1866.6,689.3000070794,-1.03253945239113,-0.872153826423706,-1.19483008237321,-1,-1,-1,2215.71707319512,699.363425450012
42,amcamp.us,1944,1463.8,690.4000060572,-1.97616121977335,-1.39727138038912,-1.85818891834218,-2,-2,-2,2215.71707319512,699.363425450012
43,amcamp.us,1945,1763,695.700003924,-1.31625732104408,-0.207742696799267,-1.99042522488817,-2,0,-2,2215.71707319512,699.363425450012
44,amcamp.us,1946,2573.1,678.1000124243,1.06038138335129,0.980330711847101,-0.226534906636718,1,1,0,2215.71707319512,699.363425450012
45,amcamp.us,1947,2008.6,698.6000083721,-0.66284952238227,0.068214686161401,0.265320724643716,0,0,0,2215.71707319512,699.363425450012
46,amcamp.us,1948,2689.1,675.4000118383,1.36303648178547,1.8773345516123,0.506634843257862,2,2,0,2215.71707319512,699.363425450012
47,amcamp.us,1949,2335.6,671.3000072266,0.405556351140514,-0.758243802037323,1.19238490194258,0,-1,1,2215.71707319512,699.363425450012
48,amcamp.us,1950,2647.7,649.5000132368,1.32491557726407,1.09266209463792,1.16393805751977,2,1,1,2215.71707319512,699.363425450012
49,amcamp.us,1951,2481.5,689.3000080598,0.778531432985709,0.516049202815299,1.39384665527543,1,0,2,2215.71707319512,699.363425450012
50,amcamp.us,1952,1947.1,675.2000124761,-0.771867739301508,-0.999472343475642,-0.021865095453162,-1,-1,0,2215.71707319512,699.363425450012
51,amcamp.us,1953,1886,653.8000029335,-0.883070155369478,1.27019434866176,-1.06688209366751,-1,1,-1,2215.71707319512,699.363425450012
52,amcamp.us,1954,2481.5,632.1000060799,0.937555797669726,1.28835435219763,0.013652496442963,1,2,0,2215.71707319512,699.363425450012
53,amcamp.us,1955,2318.4,576.6000119421,0.63416442642456,0.652944463575197,1.03105342504371,0,0,1,2215.71707319512,699.363425450012
54,amcamp.us,1956,2398.1,620.6000102477,0.736816389095647,-0.383712509566814,0.893809067827241,1,0,1,2215.71707319512,699.363425450012
55,amcamp.us,1957,2451.5,650.5000085551,0.803342426291535,0.034085267868417,1.00704176141324,1,0,1,2215.71707319512,699.363425450012
56,amcamp.us,1958,1856.9,680.1000157309,-1.03387703261145,-0.475399292242639,-0.195634588205839,-1,0,0,2215.71707319512,699.363425450012
57,amcamp.us,1959,2471.7,687.6000163603,0.755586802148412,0.796725419153751,-0.229320471650661,1,1,0,2215.71707319512,699.363425450012
58,amcamp.us,1960,2384.1,626.3000045147,0.680399847206013,0.444949429454956,0.937284879986665,1,0,1,2215.71707319512,699.363425450012
59,amcamp.us,1961,2434.7,662.3000013832,0.722266610406105,1.83086066261108,0.914814999866239,1,2,1,2215.71707319512,699.363425450012
60,amcamp.us,1962,1811.4,659.4000115404,-1.09967342842899,-1.03839800016846,-0.301600552474048,-1,-1,0,2215.71707319512,699.363425450012
61,amcamp.us,1963,2198.8,628.9000154144,0.119573904075191,-1.13740917991396,-0.687521907650103,0,-1,-1,2215.71707319512,699.363425450012
62,amcamp.us,1964,2558.2,629.4000153012,1.14908440404843,0.488791633048643,0.853923344549847,1,0,1,2215.71707319512,699.363425450012
63,amcamp.us,1965,2079.9,640.6000217871,-0.27917960638209,0.089394513782286,0.595977913518647,0,0,0,2215.71707319512,699.363425450012
64,amcamp.us,1966,2055.4,637.9000155957,-0.345047870334386,-0.474892185143714,-0.433506425146605,0,0,0,2215.71707319512,699.363425450012
65,amcamp.us,1967,2516.5,622.2000094391,1.05852316312893,1.08000693234609,0.482580961763767,1,1,0,2215.71707319512,699.363425450012
66,amcamp.us,1968,2521.1,690.6000078362,0.885606882030627,0.867442507256196,1.2773013728232,1,1,1,2215.71707319512,699.363425450012
67,amcamp.us,1969,2293,668.7000029067,0.285111031750061,-0.704860721270554,0.768146464368795,0,-1,1,2215.71707319512,699.363425450012
68,amcamp.us,1970,1792.9,671.2000126889,-1.17859942814484,-0.828992245512459,-0.643137347693879,-1,-1,0,2215.71707319512,699.363425450012
69,amcamp.us,1971,2288.4,653.7000175743,0.316553804903319,1.16510960639198,-0.623844203137499,0,1,0,2215.71707319512,699.363425450012
70,amcamp.us,1972,2579.7,669.7000138134,1.09999434172766,1.48241778576542,0.942650196520429,1,2,1,2215.71707319512,699.363425450012
71,amcamp.us,1973,1771.7,690.0000033691,-1.28032234524288,-2.10478889186259,-0.167833670641593,-2,-2,0,2215.71707319512,699.363425450012
72,amcamp.us,1974,2519.4,665.3000186096,0.950380659054845,1.24818722302774,-0.279098632257443,1,1,0,2215.71707319512,699.363425450012
73,amcamp.us,1975,1987.8,698.6000064617,-0.722634122803723,-0.24338357793981,0.139333825608228,-1,0,0,2215.71707319512,699.363425450012
74,amcamp.us,1976,2879.5,668.3000082975,1.81409615818861,0.753849701035051,0.857223995715807,2,1,1,2215.71707319512,699.363425450012
75,amcamp.us,1977,1469.8,627.7000161177,-1.83355463034852,-1.18183056252558,-0.043745673662389,-2,-1,0,2215.71707319512,699.363425450012
76,amcamp.us,1978,2049.1,698.7000047572,-0.545014100207327,-1.09980386534699,-1.54059047408001,0,-1,-2,2215.71707319512,699.363425450012
77,amcamp.us,1979,1697.4,693.3000214716,-1.46974777905615,-1.53371858456145,-1.30414019721975,-2,-2,-2,2215.71707319512,699.363425450012
78,amcamp.us,1980,2313.8,672.300012829,0.337067288256735,0.591254892572583,-0.824958014664929,0,0,-1,2215.71707319512,699.363425450012
79,amcamp.us,1981,2340.7,635.2000039776,0.527984216125189,0.277805709548671,0.553604526809888,0,0,0,2215.71707319512,699.363425450012
80,amcamp.us,1982,2489.6,698.5000137121,0.77542147564738,0.664523645954109,0.849843907730199,1,0,1,2215.71707319512,699.363425450012
81,amcamp.us,1983,2301.2,677.6000087261,0.282991820750124,0.857740488395053,0.68893700347517,0,1,1,2215.71707319512,699.363425450012
82,amcamp.us,1984,2497.8,650.6000167738,0.931539741765992,0.871593754329677,0.7995277966088,1,1,1,2215.71707319512,699.363425450012
83,amcamp.us,1985,1950.8,683.9000064172,-0.786011304476668,-1.70655682477661,0.079783375235323,-1,-2,0,2215.71707319512,699.363425450012
84,amcamp.us,1986,2261.6,690.3000134865,0.1238507540241,1.15613434679879,-0.469300325331217,0,1,0,2215.71707319512,699.363425450012
85,amcamp.us,1987,1848.1,677.100012302,-1.04936095188671,-0.694030059354398,-0.64998112292265,-1,-1,0,2215.71707319512,699.363425450012
